Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-08-27T15:21:52.241+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Station","[-2607832071097125037]","天南路 Tiannan Raod","","EDIT","{
  ""x_min"": -353,
  ""z_min"": 51,
  ""x_max"": -307,
  ""z_max"": 83
}","{
  ""x_min"": -728,
  ""z_min"": 45,
  ""x_max"": -655,
  ""z_max"": 89
}"
"2023-08-27T15:22:29.778+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Platform","[-4415490003222439186]","2","","EDIT","{
  ""name"": ""1""
}","{
  ""name"": ""2""
}"
"2023-08-27T15:22:43.440+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Route","[-1230434776286643996]","1号线 Line 1 下行","","EDIT","{
  ""platform_ids"": [
    1458270878492008535,
    8339551109745812552
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    1458270878492008535,
    8339551109745812552,
    -4415490003222439186
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2023-08-27T15:22:45.235+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Route","[-1230434776286643996]","1号线 Line 1 下行","","EDIT","{
  ""platform_ids"": [
    1458270878492008535,
    8339551109745812552,
    -4415490003222439186
  ]
}","{
  ""platform_ids"": [
    1458270878492008535,
    -4415490003222439186,
    8339551109745812552
  ]
}"
"2023-08-27T15:22:45.987+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Route","[-1230434776286643996]","1号线 Line 1 下行","","EDIT","{
  ""platform_ids"": [
    1458270878492008535,
    -4415490003222439186,
    8339551109745812552
  ]
}","{
  ""platform_ids"": [
    1458270878492008535,
    8339551109745812552,
    -4415490003222439186
  ]
}"
"2023-08-27T15:22:48.434+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Route","[-1230434776286643996]","1号线 Line 1 下行","","EDIT","{
  ""platform_ids"": [
    1458270878492008535,
    8339551109745812552,
    -4415490003222439186
  ]
}","{
  ""platform_ids"": [
    1458270878492008535,
    -4415490003222439186,
    8339551109745812552
  ]
}"
"2023-08-27T15:22:50.107+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Route","[-1230434776286643996]","1号线 Line 1 下行","","EDIT","{
  ""platform_ids"": [
    1458270878492008535,
    -4415490003222439186,
    8339551109745812552
  ]
}","{
  ""platform_ids"": [
    -4415490003222439186,
    1458270878492008535,
    8339551109745812552
  ]
}"
"2023-08-27T15:22:59.459+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Route","[-8139665227481562803]","1号线 Line1 上行","","EDIT","{
  ""platform_ids"": [
    903406922132200299,
    3719174937147490780
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    903406922132200299,
    3719174937147490780,
    6642083226452700630
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2023-08-27T15:27:26.312+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockNode","","","(-79, 0, 67)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-08-27T15:28:31.557+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-3, 0, 65)
(15, 0, 67)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2023-08-27T15:28:49.426+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-103, 0, 65)
(-3, 0, 65)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2023-08-27T15:29:00.359+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockNode","","","(-65, 0, 67)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-08-27T15:29:09.258+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-103, 0, 69)
(-3, 0, 69)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2023-08-27T15:29:25.204+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-3, 0, 69)
(15, 0, 67)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2023-08-27T15:33:30.435+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.LiftServer","[-138787230067293950]","","","EDIT","{
  ""lift_height"": 4,
  ""lift_width"": 2,
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0
}","{
  ""lift_height"": 5,
  ""lift_width"": 3,
  ""lift_depth"": 3,
  ""lift_offset_x"": -1,
  ""lift_offset_z"": 3
}"
