Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-08-27T22:09:56.410+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-113, 9, 48)","EDIT","{
  ""sign_length3"": ""EXIT_1""
}","{
  ""sign_length3"": ""EXIT_2""
}"
"2023-08-27T22:10:04.039+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-113, 9, 48)","EDIT","{
  ""sign_length3"": ""EXIT_2""
}","{
  ""sign_length3"": ""EXIT_1""
}"
"2023-08-27T22:11:25.831+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-102, 9, 56)","EDIT","{
  ""sign_length3"": """",
  ""sign_length1"": """"
}","{
  ""sign_length3"": ""WHEELCHAIR"",
  ""sign_length1"": ""LIFT_1_TEXT""
}"
"2023-08-27T22:11:48.440+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-102, 9, 75)","EDIT","{
  ""sign_length3"": """",
  ""sign_length1"": """"
}","{
  ""sign_length3"": ""WHEELCHAIR"",
  ""sign_length1"": ""LIFT_1_TEXT""
}"
"2023-08-27T22:13:05.176+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-104, 9, 48)","EDIT","{
  ""selected_ids"": [],
  ""sign_length2"": """",
  ""sign_length1"": """"
}","{
  ""selected_ids"": [
    8339551109745812552,
    1725480790393017770,
    14773055
  ],
  ""sign_length2"": ""STATION"",
  ""sign_length1"": ""LINE""
}"
"2023-08-27T22:15:49.050+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-102, 9, 68)","EDIT","{
  ""selected_ids"": [],
  ""sign_length2"": """",
  ""sign_length1"": """"
}","{
  ""selected_ids"": [
    1725480790393017770,
    14773055
  ],
  ""sign_length2"": ""STATION"",
  ""sign_length1"": ""LINE""
}"
"2023-08-27T22:20:22.889+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-111, 9, 80)","EDIT","{
  ""selected_ids"": [],
  ""sign_length3"": """",
  ""sign_length1"": """"
}","{
  ""selected_ids"": [
    1725480790393017770,
    14773055
  ],
  ""sign_length3"": ""STATION_FLIPPED"",
  ""sign_length1"": ""LINE""
}"
"2023-08-27T22:20:37.538+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-111, 9, 80)","EDIT","{
  ""sign_length4"": """",
  ""sign_length3"": ""STATION_FLIPPED"",
  ""sign_length1"": ""LINE"",
  ""sign_length0"": """"
}","{
  ""sign_length4"": ""STATION_FLIPPED"",
  ""sign_length3"": """",
  ""sign_length1"": """",
  ""sign_length0"": ""LINE""
}"
"2023-08-27T22:20:54.372+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-111, 9, 80)","EDIT","{
  ""sign_length1"": """",
  ""sign_length0"": ""LINE""
}","{
  ""sign_length1"": ""LINE"",
  ""sign_length0"": ""TRAIN""
}"
"2023-08-27T22:21:03.493+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-111, 9, 80)","EDIT","{
  ""sign_length1"": ""LINE""
}","{
  ""sign_length1"": ""LINE_FLIPPED""
}"
"2023-08-27T22:21:59.951+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-111, 4, 80)","EDIT","{
  ""selected_ids"": [],
  ""sign_length4"": """",
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""selected_ids"": [
    1725480790393017770,
    14773055
  ],
  ""sign_length4"": ""STATION_FLIPPED"",
  ""sign_length1"": ""LINE_FLIPPED"",
  ""sign_length0"": ""TRAIN""
}"
"2023-08-27T22:23:02.996+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-102, 9, 65)","EDIT","{
  ""selected_ids"": [],
  ""sign_length2"": """",
  ""sign_length0"": """"
}","{
  ""selected_ids"": [
    1725480790393017770
  ],
  ""sign_length2"": ""STATION"",
  ""sign_length0"": ""TRAIN""
}"
"2023-08-27T22:24:12.746+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-102, 9, 65)","EDIT","{
  ""selected_ids"": [
    1725480790393017770
  ],
  ""sign_length1"": """"
}","{
  ""selected_ids"": [
    1725480790393017770,
    14773055
  ],
  ""sign_length1"": ""LINE""
}"
"2023-08-27T22:24:41.643+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-102, 9, 65)","EDIT","{
  ""sign_length6"": """"
}","{
  ""sign_length6"": ""WIFI""
}"
"2023-08-27T22:25:29.257+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-109, 9, 80)","EDIT","{
  ""selected_ids"": [],
  ""sign_length4"": """",
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""selected_ids"": [
    1725480790393017770,
    14773055
  ],
  ""sign_length4"": ""STATION_FLIPPED"",
  ""sign_length1"": ""LINE_FLIPPED"",
  ""sign_length0"": ""TRAIN""
}"
"2023-08-27T22:27:03.938+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-103, 9, 56)","EDIT","{
  ""selected_ids"": [],
  ""sign_length4"": """",
  ""sign_length3"": """",
  ""sign_length2"": """"
}","{
  ""selected_ids"": [
    8339551109745812552
  ],
  ""sign_length4"": ""ARROW_RIGHT"",
  ""sign_length3"": ""PLATFORM"",
  ""sign_length2"": ""ARROW_RIGHT""
}"
"2023-08-27T22:27:11.745+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-103, 9, 56)","EDIT","{
  ""sign_length3"": ""PLATFORM"",
  ""sign_length2"": ""ARROW_RIGHT""
}","{
  ""sign_length3"": """",
  ""sign_length2"": ""PLATFORM""
}"
"2023-08-27T22:28:01.270+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-117, 9, 62)","EDIT","{
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""sign_length1"": ""ARROW_RIGHT"",
  ""sign_length0"": ""ESCALATOR""
}"
"2023-08-27T22:28:55.129+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(-106, 4, 62)","EDIT","{
  ""display_page"": 0
}","{
  ""display_page"": 1
}"
"2023-08-27T22:29:09.193+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(-106, 4, 62)","EDIT","{
  ""display_page"": 1
}","{
  ""display_page"": 0
}"
"2023-08-27T22:36:00.254+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Siding","[1711670119915405891]","1","","EDIT","{
  ""acceleration_constant"": 0.013000000268220901
}","{
  ""acceleration_constant"": 0.008999999612569809
}"
"2023-08-27T22:37:38.388+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Platform","[903406922132200299]","1","","EDIT","{
  ""dwell_time"": 20
}","{
  ""dwell_time"": 60
}"
"2023-08-27T22:37:46.074+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Platform","[8339551109745812552]","2","","EDIT","{
  ""dwell_time"": 20
}","{
  ""dwell_time"": 120
}"
"2023-08-27T22:37:56.130+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Platform","[3719174937147490780]","1","","EDIT","{
  ""dwell_time"": 20
}","{
  ""dwell_time"": 60
}"
"2023-08-27T22:38:00.040+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Platform","[1458270878492008535]","2","","EDIT","{
  ""dwell_time"": 20
}","{
  ""dwell_time"": 60
}"
"2023-08-27T22:38:12.062+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Platform","[-4415490003222439186]","2","","EDIT","{
  ""dwell_time"": 20
}","{
  ""dwell_time"": 60
}"
"2023-08-27T22:38:18.880+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Platform","[6642083226452700630]","1","","EDIT","{
  ""dwell_time"": 20
}","{
  ""dwell_time"": 120
}"
"2023-08-27T22:38:59.542+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-109, 4, 80)","EDIT","{
  ""selected_ids"": [],
  ""sign_length4"": """",
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""selected_ids"": [
    1725480790393017770,
    14773055
  ],
  ""sign_length4"": ""STATION_FLIPPED"",
  ""sign_length1"": ""LINE_FLIPPED"",
  ""sign_length0"": ""TRAIN""
}"
"2023-08-27T22:52:16.264+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockNode","","","(-100, 0, 67)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-08-27T22:52:18.123+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-101, 0, 67)
(-72, 0, 67)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}"
"2023-08-27T22:52:37.407+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockNode","","","(-72, 0, 67)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-08-27T22:52:42.562+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockNode","","","(-101, 0, 67)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-08-27T23:01:36.911+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-99, 4, 68)","EDIT","{
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""sign_length1"": ""ARROW_UP"",
  ""sign_length0"": ""CROSS""
}"
"2023-08-27T23:02:16.646+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-99, 4, 66)","EDIT","{
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""sign_length1"": ""ARROW_TURN_BACK_LEFT"",
  ""sign_length0"": ""CROSS""
}"
"2023-08-27T23:08:11.121+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-71, 5, 68)","EDIT","{
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""sign_length1"": ""ARROW_UP"",
  ""sign_length0"": ""CROSS""
}"
"2023-08-27T23:09:34.452+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockNode","","","(-135, 0, 67)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-08-27T23:09:55.780+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockNode","","","(-121, 0, 67)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-08-27T23:10:57.019+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(5, 0, 45)
(9, 0, 45)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}"
"2023-08-27T23:12:03.622+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockNode","","","(9, 0, 45)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-08-27T23:12:05.319+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockNode","","","(5, 0, 45)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2023-08-27T23:15:44.438+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-805, 0, 67)
(15, 0, 67)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}"
"2023-08-27T23:19:10.540+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-123, 5, 65)","EDIT","{
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""sign_length1"": ""ARROW_UP"",
  ""sign_length0"": ""CROSS""
}"
"2023-08-27T23:19:22.158+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-123, 5, 67)","EDIT","{
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""sign_length1"": ""ARROW_UP"",
  ""sign_length0"": ""CROSS""
}"
"2023-08-27T23:19:50.861+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-123, 5, 66)","EDIT","{
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""sign_length1"": ""ARROW_UP"",
  ""sign_length0"": ""CROSS""
}"
"2023-08-27T23:20:04.392+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-123, 5, 68)","EDIT","{
  ""sign_length1"": """",
  ""sign_length0"": """"
}","{
  ""sign_length1"": ""ARROW_UP"",
  ""sign_length0"": ""CROSS""
}"
"2023-08-27T23:25:51.398+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-805, 0, 67)
(15, 0, 67)","DELETE","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}","{}"
"2023-08-27T23:30:38.636+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDS4$TileEntityBlockPIDS4","","","(-103, 7, 64)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8339551109745812552
  ]
}"
"2023-08-27T23:31:05.957+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDS4$TileEntityBlockPIDS4","","","(-103, 7, 69)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    903406922132200299
  ]
}"
"2023-08-27T23:32:47.442+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDS4$TileEntityBlockPIDS4","","","(-118, 7, 65)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8339551109745812552
  ]
}"
"2023-08-27T23:34:07.356+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-118, 7, 65)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8339551109745812552
  ]
}"
"2023-08-27T23:37:07.457+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-103, 9, 56)","EDIT","{
  ""sign_length2"": ""PLATFORM""
}","{
  ""sign_length2"": ""TRAIN""
}"
"2023-08-27T23:37:41.025+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 56)","EDIT","{
  ""sign_length3"": """"
}","{
  ""sign_length3"": ""TRAIN""
}"
"2023-08-27T23:39:04.343+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-116, 4, 74)","EDIT","{
  ""sign_length3"": ""PLATFORM""
}","{
  ""sign_length3"": ""TRAIN""
}"
"2023-08-27T23:39:50.838+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-116, 4, 74)","EDIT","{
  ""selected_ids"": [
    8339551109745812552
  ],
  ""sign_length3"": ""TRAIN""
}","{
  ""selected_ids"": [
    903406922132200299
  ],
  ""sign_length3"": ""PLATFORM""
}"
"2023-08-27T23:40:31.777+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-117, 9, 55)","EDIT","{
  ""selected_ids"": []
}","{
  ""selected_ids"": [
    903406922132200299
  ]
}"
"2023-08-27T23:40:49.049+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-117, 9, 62)","EDIT","{
  ""selected_ids"": [],
  ""sign_length0"": ""ESCALATOR""
}","{
  ""selected_ids"": [
    903406922132200299
  ],
  ""sign_length0"": ""PLATFORM""
}"
"2023-08-27T23:42:34.532+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 59)","EDIT","{
  ""sign_length3"": ""CROSS"",
  ""sign_length2"": """"
}","{
  ""sign_length3"": """",
  ""sign_length2"": ""ESCALATOR_TO_CONCOURSE_UP_FLIPPED""
}"
"2023-08-27T23:42:46.038+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 59)","EDIT","{
  ""sign_length2"": ""ESCALATOR_TO_CONCOURSE_UP_FLIPPED""
}","{
  ""sign_length2"": ""ESCALATOR_TO_CONCOURSE_UP""
}"
"2023-08-27T23:43:32.000+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 56)","EDIT","{
  ""selected_ids"": [],
  ""sign_length3"": ""TRAIN"",
  ""sign_length2"": """"
}","{
  ""selected_ids"": [
    903406922132200299
  ],
  ""sign_length3"": """",
  ""sign_length2"": ""PLATFORM""
}"
"2023-08-27T23:44:45.937+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 59)","EDIT","{
  ""sign_length2"": """"
}","{
  ""sign_length2"": ""ESCALATOR_TO_CONCOURSE_UP""
}"
"2023-08-27T23:45:17.128+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 59)","EDIT","{
  ""sign_length1"": """"
}","{
  ""sign_length1"": ""ESCALATOR_TO_CONCOURSE_UP""
}"
"2023-08-27T23:46:54.471+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 56)","EDIT","{
  ""selected_ids"": [],
  ""sign_length2"": """"
}","{
  ""selected_ids"": [
    903406922132200299
  ],
  ""sign_length2"": ""PLATFORM""
}"
"2023-08-27T23:47:17.206+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 59)","EDIT","{
  ""sign_length2"": """"
}","{
  ""sign_length2"": ""ESCALATOR_TO_CONCOURSE_UP""
}"
"2023-08-27T23:48:23.717+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-115, 4, 56)","EDIT","{
  ""selected_ids"": [],
  ""sign_length3"": ""CROSS"",
  ""sign_length2"": """"
}","{
  ""selected_ids"": [
    903406922132200299
  ],
  ""sign_length3"": """",
  ""sign_length2"": ""PLATFORM""
}"
"2023-08-27T23:50:10.509+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-102, -3, 67)","EDIT","{
  ""selected_ids"": [],
  ""sign_length3"": ""CROSS"",
  ""sign_length2"": """"
}","{
  ""selected_ids"": [
    8339551109745812552
  ],
  ""sign_length3"": """",
  ""sign_length2"": ""PLATFORM""
}"
"2023-08-27T23:50:36.351+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-102, -3, 67)","EDIT","{
  ""selected_ids"": [],
  ""sign_length3"": """"
}","{
  ""selected_ids"": [
    8339551109745812552
  ],
  ""sign_length3"": ""PLATFORM""
}"
"2023-08-27T23:51:25.392+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-115, 4, 56)","EDIT","{
  ""selected_ids"": [
    903406922132200299
  ],
  ""sign_length4"": """",
  ""sign_length3"": """",
  ""sign_length2"": ""PLATFORM""
}","{
  ""selected_ids"": [
    8339551109745812552
  ],
  ""sign_length4"": ""ARROW_DOWN"",
  ""sign_length3"": ""PLATFORM"",
  ""sign_length2"": ""ARROW_DOWN""
}"
"2023-08-27T23:51:48.140+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-115, 4, 59)","EDIT","{
  ""selected_ids"": [],
  ""sign_length2"": """"
}","{
  ""selected_ids"": [
    903406922132200299
  ],
  ""sign_length2"": ""PLATFORM""
}"
"2023-08-27T23:52:26.857+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-105, -3, 67)","EDIT","{
  ""selected_ids"": [],
  ""sign_length2"": """"
}","{
  ""selected_ids"": [
    903406922132200299
  ],
  ""sign_length2"": ""PLATFORM""
}"
"2023-08-27T23:53:23.671+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-116, 4, 77)","EDIT","{
  ""selected_ids"": [],
  ""sign_length3"": """"
}","{
  ""selected_ids"": [
    8339551109745812552
  ],
  ""sign_length3"": ""PLATFORM""
}"
"2023-08-27T23:53:58.318+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-116, 4, 74)","EDIT","{
  ""sign_length4"": ""ARROW_DOWN""
}","{
  ""sign_length4"": """"
}"
"2023-08-27T23:55:13.191+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-113, 9, 74)","EDIT","{
  ""selected_ids"": [],
  ""sign_length4"": ""CROSS"",
  ""sign_length3"": """",
  ""sign_length2"": """",
  ""sign_length1"": ""CROSS""
}","{
  ""selected_ids"": [
    8339551109745812552
  ],
  ""sign_length4"": """",
  ""sign_length3"": ""PLATFORM_FLIPPED"",
  ""sign_length2"": ""ARROW_DOWN"",
  ""sign_length1"": """"
}"
"2023-08-27T23:56:14.916+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 77)","EDIT","{
  ""sign_length2"": """"
}","{
  ""sign_length2"": ""ESCALATOR_TO_CONCOURSE_UP""
}"
"2023-08-27T23:57:40.969+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-114, 9, 56)","EDIT","{
  ""selected_ids"": [],
  ""sign_length3"": """",
  ""sign_length2"": """"
}","{
  ""selected_ids"": [
    903406922132200299
  ],
  ""sign_length3"": ""PLATFORM"",
  ""sign_length2"": ""ARROW_DOWN""
}"
"2023-08-27T23:58:06.125+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-117, 7, 68)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    903406922132200299
  ]
}"
"2023-08-27T23:58:14.389+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-117, 7, 66)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8339551109745812552
  ]
}"
